user_id,user_request,intent
u024,I want non-veg for lunch,non_veg_lunch
u024,"Hey, Give me a chicken dish for lunch!",non_veg_lunch
u024,Looking for something light and vegetarian,light_veg
u024,Got any paneer dishes? asap,paneer_craving
u024,Any evening snack ideas? today,snack_time
u024,Give me a mild breakfast option,breakfast_request
u024,I want non-veg for lunch,non_veg_lunch
u024,Craving something with a kick for dinner,spicy_dinner
u024,What can I eat for breakfast?,breakfast_request
u024,I want something spicy for dinner please,spicy_dinner
u024,Any evening snack ideas?,snack_time
u024,Give me a chicken dish for lunch,non_veg_lunch
u024,Suggest a biryani for lunch,non_veg_lunch
u024,I'm craving paneer,paneer_craving
u024,What can I eat for breakfast? please,breakfast_request
u024,Suggest a light veg dish please,light_veg
u024,I want non-veg for lunch,non_veg_lunch
u024,I want something spicy for dinner,spicy_dinner
u024,Give me a mild breakfast option asap,breakfast_request
u024,Any healthy veg options?,light_veg
u024,I want something to munch on,snack_time
u024,What can I eat for breakfast?,breakfast_request
u024,Craving something with a kick for dinner,spicy_dinner
u024,Give me a chicken dish for lunch please,non_veg_lunch
u025,Give me a mild breakfast option please,breakfast_request
u025,I want something to munch on,snack_time
u025,Any spicy dinner ideas?,spicy_dinner
u025,Suggest a snack,snack_time
u025,Suggest a light veg dish today,light_veg
u025,Looking for something light and vegetarian,light_veg
u025,Suggest a light veg dish,light_veg
u025,Looking for something light and vegetarian,light_veg
u025,Give me a chicken dish for lunch!,non_veg_lunch
u025,I want something to munch on now,snack_time
u025,Any evening snack ideas?,snack_time
u025,Any healthy veg options?,light_veg
u025,Suggest a light veg dish,light_veg
u025,I'm craving paneer please,paneer_craving
u025,I'm craving paneer,paneer_craving
u025,I want something to munch on please,snack_time
u025,Suggest a snack,snack_time
u025,I want non-veg for lunch please,non_veg_lunch
u025,Suggest a biryani for lunch,non_veg_lunch
u025,Got any paneer dishes? now,paneer_craving
u025,I'm craving paneer,paneer_craving
u025,Any evening snack ideas? asap,snack_time
u025,I want something spicy for dinner,spicy_dinner
u025,"Hey, Suggest a light veg dish",light_veg
u025,Looking for something light and vegetarian please,light_veg
u025,"Hey, Give me a mild breakfast option",breakfast_request
u025,Give me a mild breakfast option,breakfast_request
u025,"Hey, Suggest something with paneer asap",paneer_craving
u025,Suggest a light veg dish,light_veg
u026,"Hey, Got any paneer dishes?",paneer_craving
u026,"Hey, Looking for something light and vegetarian asap",light_veg
u026,Suggest a biryani for lunch now,non_veg_lunch
u026,I'm craving paneer,paneer_craving
u026,Craving something with a kick for dinner!,spicy_dinner
u026,"Hey, Got any paneer dishes? please",paneer_craving
u026,I'm craving paneer,paneer_craving
u026,Craving something with a kick for dinner!,spicy_dinner
u026,"Hey, I'm craving paneer",paneer_craving
u026,Suggest a biryani for lunch,non_veg_lunch
u026,Suggest something for breakfast now,breakfast_request
u026,Any evening snack ideas?,snack_time
u026,"Hey, Any spicy dinner ideas?",spicy_dinner
u026,Suggest a snack,snack_time
u026,What can I eat for breakfast?,breakfast_request
u026,Suggest a light veg dish,light_veg
u026,I want non-veg for lunch asap,non_veg_lunch
u026,"Hey, Any healthy veg options?",light_veg
u026,Any spicy dinner ideas?!,spicy_dinner
u026,Suggest something for breakfast,breakfast_request
u026,Suggest a light veg dish,light_veg
u026,I want something to munch on,snack_time
u026,Suggest a snack,snack_time
u026,I'm craving paneer asap,paneer_craving
u026,Got any paneer dishes? today,paneer_craving
u026,Suggest a light veg dish,light_veg
u026,I want something to munch on,snack_time
u026,Suggest a biryani for lunch,non_veg_lunch
u026,Give me a mild breakfast option,breakfast_request
u026,Any healthy veg options?!,light_veg
u027,Give me a mild breakfast option!,breakfast_request
u027,I want something to munch on,snack_time
u027,"Hey, Suggest a biryani for lunch!",non_veg_lunch
u027,"Hey, Any evening snack ideas?",snack_time
u027,I want something spicy for dinner,spicy_dinner
u027,Suggest something for breakfast,breakfast_request
u027,I'm craving paneer now,paneer_craving
u027,I want something spicy for dinner,spicy_dinner
u027,Suggest something for breakfast,breakfast_request
u027,"Hey, Got any paneer dishes?",paneer_craving
u027,Suggest something for breakfast,breakfast_request
u027,"Hey, I'm craving paneer",paneer_craving
u027,I want something spicy for dinner,spicy_dinner
u027,I want non-veg for lunch,non_veg_lunch
u027,Any evening snack ideas?,snack_time
u027,Suggest something with paneer now,paneer_craving
u027,Any healthy veg options?,light_veg
u027,"Hey, Suggest a biryani for lunch",non_veg_lunch
u027,Craving something with a kick for dinner,spicy_dinner
u027,Any evening snack ideas?,snack_time
u027,Give me a mild breakfast option,breakfast_request
u027,Suggest a snack today,snack_time
u027,Suggest something for breakfast,breakfast_request
u027,Give me a chicken dish for lunch,non_veg_lunch
u027,Give me a chicken dish for lunch,non_veg_lunch
u027,Any spicy dinner ideas?,spicy_dinner
u027,Any evening snack ideas?,snack_time
u027,Suggest a biryani for lunch,non_veg_lunch
u028,Suggest a light veg dish,light_veg
u028,Any spicy dinner ideas? today,spicy_dinner
u028,Any spicy dinner ideas?,spicy_dinner
u028,Looking for something light and vegetarian,light_veg
u028,Any evening snack ideas?,snack_time
u028,I want something spicy for dinner,spicy_dinner
u028,I want something spicy for dinner,spicy_dinner
u028,Give me a chicken dish for lunch,non_veg_lunch
u028,I want something to munch on!,snack_time
u028,Any healthy veg options?,light_veg
u028,Any evening snack ideas?,snack_time
u028,I want non-veg for lunch,non_veg_lunch
u028,Give me a mild breakfast option,breakfast_request
u028,Suggest a light veg dish today,light_veg
u028,Any healthy veg options?,light_veg
u028,Craving something with a kick for dinner today,spicy_dinner
u028,Suggest a biryani for lunch,non_veg_lunch
u028,Suggest something for breakfast,breakfast_request
u028,Craving something with a kick for dinner please,spicy_dinner
u028,"Hey, Suggest something with paneer",paneer_craving
u028,"Hey, Craving something with a kick for dinner",spicy_dinner
u028,Craving something with a kick for dinner,spicy_dinner
u028,I'm craving paneer,paneer_craving
u028,Any spicy dinner ideas?,spicy_dinner
u028,Got any paneer dishes? today,paneer_craving
u028,I want something spicy for dinner,spicy_dinner
u028,Give me a chicken dish for lunch,non_veg_lunch
u028,I want something spicy for dinner,spicy_dinner
u028,Craving something with a kick for dinner asap,spicy_dinner
u028,Suggest a biryani for lunch,non_veg_lunch
u029,Suggest something for breakfast,breakfast_request
u029,Any evening snack ideas?,snack_time
u029,"Hey, Suggest something for breakfast",breakfast_request
u029,"Hey, Got any paneer dishes? today",paneer_craving
u029,Any healthy veg options?,light_veg
u029,Suggest a biryani for lunch,non_veg_lunch
u029,Suggest a biryani for lunch,non_veg_lunch
u029,"Hey, Give me a chicken dish for lunch please",non_veg_lunch
u029,Looking for something light and vegetarian,light_veg
u029,I'm craving paneer,paneer_craving
u029,I'm craving paneer,paneer_craving
u029,"Hey, I want something spicy for dinner",spicy_dinner
u029,"Hey, Any spicy dinner ideas?",spicy_dinner
u029,"Hey, Any evening snack ideas?",snack_time
u029,I want something spicy for dinner today,spicy_dinner
u029,Suggest a snack,snack_time
u029,I'm craving paneer,paneer_craving
u029,Any evening snack ideas?,snack_time
u029,Any evening snack ideas?,snack_time
u029,"Hey, Give me a chicken dish for lunch now",non_veg_lunch
u029,"Hey, I want something to munch on",snack_time
u029,Got any paneer dishes?,paneer_craving
u029,Craving something with a kick for dinner asap,spicy_dinner
u029,Suggest a light veg dish,light_veg
u029,"Hey, Suggest a snack please",snack_time
u029,Any healthy veg options? now,light_veg
u030,"Hey, Suggest something for breakfast",breakfast_request
u030,Suggest a light veg dish,light_veg
u030,Got any paneer dishes?,paneer_craving
u030,I want something spicy for dinner,spicy_dinner
u030,Any healthy veg options?,light_veg
u030,Any evening snack ideas?,snack_time
u030,"Hey, Suggest a biryani for lunch",non_veg_lunch
u030,Suggest a snack,snack_time
u030,Give me a chicken dish for lunch,non_veg_lunch
u030,Craving something with a kick for dinner,spicy_dinner
u030,I want non-veg for lunch!,non_veg_lunch
u030,I want non-veg for lunch now,non_veg_lunch
u030,Suggest a snack,snack_time
u030,Suggest a snack,snack_time
u030,"Hey, Give me a mild breakfast option",breakfast_request
u030,Any healthy veg options?,light_veg
u030,Suggest a light veg dish,light_veg
u030,I'm craving paneer,paneer_craving
u030,Give me a chicken dish for lunch,non_veg_lunch
u030,"Hey, Any healthy veg options?!",light_veg
u030,Suggest something with paneer,paneer_craving
u030,Any healthy veg options?,light_veg
u030,I want something spicy for dinner now,spicy_dinner
u030,Looking for something light and vegetarian,light_veg
u030,I'm craving paneer,paneer_craving
u030,Any spicy dinner ideas? please,spicy_dinner
u030,Give me a mild breakfast option,breakfast_request
u030,I'm craving paneer,paneer_craving
u030,I want something spicy for dinner,spicy_dinner
u031,"Hey, What can I eat for breakfast? please",breakfast_request
u031,I want non-veg for lunch,non_veg_lunch
u031,Suggest a snack,snack_time
u031,Suggest a light veg dish today,light_veg
u031,I want something spicy for dinner,spicy_dinner
u031,"Hey, Got any paneer dishes? today",paneer_craving
u031,Any spicy dinner ideas?,spicy_dinner
u031,Give me a mild breakfast option,breakfast_request
u031,I want something to munch on,snack_time
u031,I want something spicy for dinner!,spicy_dinner
u031,Give me a chicken dish for lunch,non_veg_lunch
u031,Got any paneer dishes?,paneer_craving
u031,I want something to munch on,snack_time
u031,Any evening snack ideas?,snack_time
u031,Craving something with a kick for dinner!,spicy_dinner
u031,Any evening snack ideas? now,snack_time
u031,Suggest a biryani for lunch,non_veg_lunch
u031,Suggest something with paneer,paneer_craving
u031,Any evening snack ideas?,snack_time
u031,"Hey, I want something to munch on",snack_time
u031,Suggest something with paneer,paneer_craving
u031,Looking for something light and vegetarian please,light_veg
u031,"Hey, Give me a chicken dish for lunch asap",non_veg_lunch
u031,Suggest a biryani for lunch,non_veg_lunch
u031,Any healthy veg options?,light_veg
u031,Suggest a light veg dish,light_veg
u031,Give me a chicken dish for lunch,non_veg_lunch
u031,I want non-veg for lunch,non_veg_lunch
u032,Suggest a snack,snack_time
u032,Give me a chicken dish for lunch now,non_veg_lunch
u032,I want something to munch on today,snack_time
u032,"Hey, I want non-veg for lunch",non_veg_lunch
u032,Any evening snack ideas?,snack_time
u032,"Hey, Any spicy dinner ideas?",spicy_dinner
u032,Suggest something with paneer,paneer_craving
u032,I'm craving paneer,paneer_craving
u032,"Hey, Suggest a snack",snack_time
u032,Give me a chicken dish for lunch,non_veg_lunch
u032,"Hey, Any spicy dinner ideas?!",spicy_dinner
u032,Any healthy veg options?,light_veg
u032,I want non-veg for lunch please,non_veg_lunch
u032,I want non-veg for lunch,non_veg_lunch
u032,Suggest a light veg dish,light_veg
u032,Any spicy dinner ideas?,spicy_dinner
u032,"Hey, What can I eat for breakfast? today",breakfast_request
u032,"Hey, Looking for something light and vegetarian please",light_veg
u032,Suggest a snack,snack_time
u032,Suggest a snack,snack_time
u032,Suggest a biryani for lunch,non_veg_lunch
u032,Any healthy veg options?,light_veg
u032,Suggest a snack today,snack_time
u032,Suggest something for breakfast,breakfast_request
u032,Looking for something light and vegetarian,light_veg
u032,Any healthy veg options?,light_veg
u032,I'm craving paneer asap,paneer_craving
u033,Suggest a snack!,snack_time
u033,Got any paneer dishes?,paneer_craving
u033,"Hey, Craving something with a kick for dinner",spicy_dinner
u033,I want something spicy for dinner,spicy_dinner
u033,Give me a mild breakfast option,breakfast_request
u033,"Hey, Suggest a snack!",snack_time
u033,Suggest a snack!,snack_time
u033,Suggest a light veg dish asap,light_veg
u033,"Hey, I want something spicy for dinner",spicy_dinner
u033,Suggest a biryani for lunch,non_veg_lunch
u033,"Hey, Any spicy dinner ideas?!",spicy_dinner
u033,Looking for something light and vegetarian,light_veg
